SalesID,Region,ProductCategory,CustomerID,SalesAmount,SatisfactionRating,SalesDate,DiscountApplied,QuantitySold,RepeatCustomer
14396,East,Furniture,5906,3014.59,2,2022-08-23 19:00:00,15,13,Yes
14397,South,Books,5285,2240.86,4,2022-08-23 20:00:00,20,5,Yes
14398,South,Books,6146,341.52,1,2022-08-23 21:00:00,10,13,No
14399,East,Food,8458,3930.93,2,2022-08-23 22:00:00,10,13,Yes
14400,South,Toys,5421,4736.29,2,2022-08-23 23:00:00,20,19,Yes
14401,East,Furniture,7509,518.17,2,2022-08-24 00:00:00,5,2,No
14402,South,Toys,5987,4815.07,1,2022-08-24 01:00:00,20,12,Yes
14403,South,Books,8266,2740.39,3,2022-08-24 02:00:00,5,9,Yes
14404,South,Clothing,1925,638.97,2,2022-08-24 03:00:00,15,6,Yes
14405,West,Clothing,5509,820.8,3,2022-08-24 04:00:00,10,6,No
14406,South,Clothing,4585,3229.63,4,2022-08-24 05:00:00,0,4,No
14407,South,Furniture,8254,3539.87,1,2022-08-24 06:00:00,15,13,Yes
14408,North,Toys,8386,1395.25,2,2022-08-24 07:00:00,20,15,Yes
14409,South,Furniture,3742,2357.64,1,2022-08-24 08:00:00,5,11,No
14410,East,Clothing,2636,4850.85,4,2022-08-24 09:00:00,20,7,No
14411,West,Food,3707,3832.4,2,2022-08-24 10:00:00,20,7,No
14412,West,Furniture,6899,1639.32,1,2022-08-24 11:00:00,0,14,No
14413,South,Electronics,9678,4422.48,2,2022-08-24 12:00:00,0,4,No
14414,North,Electronics,1186,241.59,3,2022-08-24 13:00:00,0,12,No
14415,East,Electronics,5924,1809.45,5,2022-08-24 14:00:00,20,11,No
14416,West,Clothing,3106,2624.05,3,2022-08-24 15:00:00,5,19,Yes
14417,East,Food,3224,3099.38,1,2022-08-24 16:00:00,15,5,No
14418,South,Clothing,1734,4211.18,1,2022-08-24 17:00:00,0,17,Yes
14419,West,Clothing,6774,3084.42,5,2022-08-24 18:00:00,20,16,Yes
14420,East,Books,6570,2489.54,3,2022-08-24 19:00:00,20,15,No
14421,East,Books,9411,1160.8,1,2022-08-24 20:00:00,10,4,No
14422,South,Clothing,1125,4009.92,3,2022-08-24 21:00:00,10,10,Yes
14423,North,Books,6613,1238.82,5,2022-08-24 22:00:00,5,8,Yes
14424,South,Furniture,6872,4488.05,1,2022-08-24 23:00:00,10,9,Yes
14425,West,Books,2301,343.79,4,2022-08-25 00:00:00,20,4,Yes
14426,North,Furniture,4893,3512.02,3,2022-08-25 01:00:00,15,2,No
14427,South,Books,6798,1645.56,5,2022-08-25 02:00:00,10,14,Yes
14428,West,Electronics,3961,879.32,5,2022-08-25 03:00:00,5,14,No
14429,North,Electronics,1720,515.74,2,2022-08-25 04:00:00,5,11,No
14430,North,Toys,5926,2280.04,5,2022-08-25 05:00:00,15,6,Yes
14431,East,Toys,7988,3531.84,3,2022-08-25 06:00:00,0,19,Yes
14432,South,Books,2273,2972.18,2,2022-08-25 07:00:00,0,9,No
14433,East,Furniture,2418,1935.2,1,2022-08-25 08:00:00,15,18,Yes
14434,South,Clothing,5127,1557.99,3,2022-08-25 09:00:00,15,3,No
14435,North,Books,4027,1797.15,4,2022-08-25 10:00:00,20,15,Yes
14436,East,Electronics,2772,3062.65,3,2022-08-25 11:00:00,0,12,Yes
14437,South,Books,1828,4877.9,1,2022-08-25 12:00:00,0,5,Yes
14438,West,Food,1425,1974.76,3,2022-08-25 13:00:00,0,18,No
14439,East,Furniture,3778,4052.83,4,2022-08-25 14:00:00,5,3,Yes
14440,South,Furniture,1753,119.5,3,2022-08-25 15:00:00,15,18,No
14441,West,Furniture,5669,1820.97,1,2022-08-25 16:00:00,20,6,Yes
14442,West,Furniture,7734,1867.83,4,2022-08-25 17:00:00,0,11,Yes
14443,West,Clothing,2871,2987.04,1,2022-08-25 18:00:00,0,7,Yes
14444,West,Food,7781,1521.33,1,2022-08-25 19:00:00,5,9,No
14445,South,Toys,5366,650.44,5,2022-08-25 20:00:00,15,8,Yes
14446,East,Electronics,8928,1511.46,1,2022-08-25 21:00:00,0,14,Yes
14447,West,Electronics,9270,3340.19,5,2022-08-25 22:00:00,5,14,Yes
14448,North,Food,3538,1466.9,5,2022-08-25 23:00:00,0,2,Yes
14449,West,Clothing,9906,4838.25,2,2022-08-26 00:00:00,20,7,No
14450,North,Food,6828,4313.49,2,2022-08-26 01:00:00,20,4,Yes
14451,East,Electronics,5381,3460.52,2,2022-08-26 02:00:00,10,16,No
14452,South,Clothing,9731,2062.49,5,2022-08-26 03:00:00,0,18,No
14453,North,Electronics,5000,4536.47,2,2022-08-26 04:00:00,0,10,Yes
14454,West,Toys,1284,3906.26,5,2022-08-26 05:00:00,0,1,No
14455,East,Food,2558,3809.97,2,2022-08-26 06:00:00,15,12,Yes
14456,South,Clothing,6187,3511.08,5,2022-08-26 07:00:00,5,5,No
14457,North,Food,5460,3533.04,5,2022-08-26 08:00:00,0,18,Yes
14458,East,Toys,6838,3843.74,1,2022-08-26 09:00:00,15,11,Yes
14459,West,Clothing,9033,3442.0,3,2022-08-26 10:00:00,5,19,Yes
14460,South,Books,6886,4893.25,1,2022-08-26 11:00:00,15,6,No
14461,North,Food,4624,1733.47,4,2022-08-26 12:00:00,0,18,No
14462,North,Books,1570,4885.49,5,2022-08-26 13:00:00,5,4,Yes
14463,East,Toys,5703,3793.01,5,2022-08-26 14:00:00,20,16,Yes
14464,West,Food,4661,4258.6,2,2022-08-26 15:00:00,5,11,Yes
14465,East,Clothing,5737,2781.13,3,2022-08-26 16:00:00,20,8,Yes
14466,South,Furniture,2840,589.5,3,2022-08-26 17:00:00,20,10,Yes
14467,South,Food,4925,3590.6,4,2022-08-26 18:00:00,5,8,No
14468,East,Furniture,7060,3328.72,2,2022-08-26 19:00:00,0,13,Yes
14469,East,Clothing,1340,3700.82,3,2022-08-26 20:00:00,10,14,Yes
14470,South,Toys,5198,1795.45,5,2022-08-26 21:00:00,0,14,No
14471,West,Furniture,2944,4533.72,3,2022-08-26 22:00:00,5,8,Yes
14472,East,Food,1589,2015.95,1,2022-08-26 23:00:00,5,16,Yes
14473,North,Toys,3723,3443.15,3,2022-08-27 00:00:00,15,15,No
14474,North,Clothing,5842,2488.57,2,2022-08-27 01:00:00,20,3,No
14475,South,Electronics,6296,4444.59,1,2022-08-27 02:00:00,15,13,No
14476,South,Electronics,4013,4128.23,3,2022-08-27 03:00:00,0,15,No
14477,South,Food,1099,3007.68,5,2022-08-27 04:00:00,5,3,No
14478,West,Clothing,6492,2782.96,5,2022-08-27 05:00:00,0,5,No
14479,West,Toys,1233,2642.49,1,2022-08-27 06:00:00,0,12,No
14480,East,Clothing,6316,2333.78,3,2022-08-27 07:00:00,15,8,No
14481,East,Toys,8228,4947.74,2,2022-08-27 08:00:00,0,8,No
14482,South,Food,3144,960.26,2,2022-08-27 09:00:00,0,12,No
14483,East,Food,3144,2048.93,2,2022-08-27 10:00:00,5,2,No
14484,West,Clothing,8737,718.57,1,2022-08-27 11:00:00,0,18,Yes
14485,West,Toys,2329,126.55,1,2022-08-27 12:00:00,0,6,Yes
14486,West,Clothing,1813,152.46,1,2022-08-27 13:00:00,5,15,No
14487,West,Electronics,1073,4325.74,4,2022-08-27 14:00:00,15,7,Yes
14488,South,Books,5519,4892.45,2,2022-08-27 15:00:00,0,14,Yes
14489,East,Clothing,9372,4982.83,1,2022-08-27 16:00:00,0,14,No
14490,South,Toys,4552,2025.49,3,2022-08-27 17:00:00,20,15,No
14491,South,Furniture,3369,2819.8,3,2022-08-27 18:00:00,15,5,No
14492,East,Toys,3927,3603.27,3,2022-08-27 19:00:00,15,1,Yes
14493,South,Electronics,6023,2546.94,4,2022-08-27 20:00:00,20,19,Yes
14494,North,Electronics,9243,4274.81,1,2022-08-27 21:00:00,5,12,No
14495,East,Furniture,7321,98.69,3,2022-08-27 22:00:00,5,5,No
14496,East,Toys,5082,2939.63,3,2022-08-27 23:00:00,5,4,No
14497,West,Books,4581,2651.73,4,2022-08-28 00:00:00,15,8,No
14498,South,Food,2571,523.78,5,2022-08-28 01:00:00,5,17,Yes
14499,North,Food,7838,4375.5,4,2022-08-28 02:00:00,15,5,No
14500,East,Clothing,5059,3992.55,1,2022-08-28 03:00:00,0,1,Yes
14501,East,Clothing,1433,3436.99,1,2022-08-28 04:00:00,0,6,Yes
14502,East,Toys,3784,1878.53,4,2022-08-28 05:00:00,15,16,No
14503,South,Toys,6481,4760.06,3,2022-08-28 06:00:00,10,5,Yes
14504,South,Food,5536,272.54,4,2022-08-28 07:00:00,15,4,Yes
14505,East,Toys,8740,930.68,1,2022-08-28 08:00:00,10,19,Yes
14506,East,Toys,8987,2321.04,4,2022-08-28 09:00:00,10,1,No
14507,South,Clothing,3072,3162.88,1,2022-08-28 10:00:00,20,14,No
14508,North,Books,6567,3786.79,3,2022-08-28 11:00:00,15,8,Yes
14509,North,Electronics,4811,4137.73,4,2022-08-28 12:00:00,10,18,Yes
14510,East,Clothing,8583,2972.48,2,2022-08-28 13:00:00,20,13,No
14511,North,Furniture,5283,371.25,2,2022-08-28 14:00:00,0,1,No
14512,South,Toys,7541,1102.68,5,2022-08-28 15:00:00,0,18,Yes
14513,South,Furniture,1127,1653.84,1,2022-08-28 16:00:00,20,1,No
14514,South,Toys,3902,4340.72,3,2022-08-28 17:00:00,15,14,No
14515,North,Electronics,1258,655.53,2,2022-08-28 18:00:00,15,5,Yes
14516,North,Electronics,7673,1841.98,5,2022-08-28 19:00:00,20,3,No
14517,West,Clothing,8447,4555.5,2,2022-08-28 20:00:00,20,11,Yes
14518,East,Food,7154,2006.52,5,2022-08-28 21:00:00,15,17,No
14519,North,Furniture,1400,3758.95,4,2022-08-28 22:00:00,0,18,No
14520,North,Furniture,5760,4788.8,3,2022-08-28 23:00:00,15,19,No
14521,East,Food,2118,2988.39,2,2022-08-29 00:00:00,0,11,No
14522,East,Books,6699,2875.24,5,2022-08-29 01:00:00,0,1,Yes
14523,West,Toys,1095,4882.96,2,2022-08-29 02:00:00,0,6,Yes
14524,East,Electronics,9096,1743.27,5,2022-08-29 03:00:00,15,18,Yes
14525,East,Books,1654,3203.17,4,2022-08-29 04:00:00,20,10,Yes
14526,East,Food,8033,870.15,3,2022-08-29 05:00:00,15,7,Yes
14527,South,Furniture,7567,4236.29,5,2022-08-29 06:00:00,15,8,No
14528,South,Books,9662,4946.55,3,2022-08-29 07:00:00,5,15,Yes
14529,North,Toys,8709,206.73,3,2022-08-29 08:00:00,0,5,No
14530,South,Clothing,8727,4553.85,2,2022-08-29 09:00:00,5,2,No
14531,East,Books,9595,4198.71,1,2022-08-29 10:00:00,0,16,Yes
14532,West,Clothing,6240,921.77,4,2022-08-29 11:00:00,15,8,Yes
14533,West,Toys,6723,3037.09,3,2022-08-29 12:00:00,10,13,Yes
14534,West,Electronics,5779,1054.84,1,2022-08-29 13:00:00,10,19,No
14535,East,Toys,5844,1215.12,3,2022-08-29 14:00:00,20,4,Yes
14536,South,Food,3888,1179.99,2,2022-08-29 15:00:00,15,17,No
14537,East,Books,5035,4729.01,3,2022-08-29 16:00:00,0,13,Yes
14538,North,Books,7597,1995.84,3,2022-08-29 17:00:00,5,18,Yes
14539,South,Books,6374,1994.43,3,2022-08-29 18:00:00,5,1,No
14540,South,Electronics,2481,432.0,5,2022-08-29 19:00:00,15,6,No
14541,West,Electronics,8570,1009.32,1,2022-08-29 20:00:00,0,17,Yes
14542,East,Furniture,7132,3430.83,4,2022-08-29 21:00:00,5,19,No
14543,West,Toys,8628,2605.12,4,2022-08-29 22:00:00,5,10,No
14544,North,Toys,3231,3568.92,4,2022-08-29 23:00:00,20,7,No
14545,East,Books,5947,3014.53,4,2022-08-30 00:00:00,0,6,No
14546,East,Electronics,6685,210.59,1,2022-08-30 01:00:00,15,18,Yes
14547,North,Clothing,5113,1490.68,3,2022-08-30 02:00:00,10,12,Yes
14548,South,Electronics,4741,2260.88,5,2022-08-30 03:00:00,15,15,Yes
14549,East,Furniture,6270,1781.52,5,2022-08-30 04:00:00,10,5,Yes
14550,South,Toys,1590,2246.43,5,2022-08-30 05:00:00,10,8,Yes
14551,East,Books,1595,3521.04,4,2022-08-30 06:00:00,20,7,Yes
14552,South,Food,1099,4966.1,3,2022-08-30 07:00:00,20,10,No
14553,East,Toys,7911,2029.76,1,2022-08-30 08:00:00,10,7,No
14554,West,Electronics,2034,4887.67,5,2022-08-30 09:00:00,10,19,Yes
14555,East,Books,3014,1834.41,1,2022-08-30 10:00:00,15,10,No
14556,West,Electronics,5110,2341.68,3,2022-08-30 11:00:00,20,13,Yes
14557,South,Electronics,2992,732.08,3,2022-08-30 12:00:00,10,9,No
14558,East,Clothing,7366,4790.35,1,2022-08-30 13:00:00,5,13,Yes
14559,West,Toys,1860,768.83,2,2022-08-30 14:00:00,10,5,Yes
14560,West,Toys,8850,1106.44,1,2022-08-30 15:00:00,15,17,Yes
14561,North,Toys,6661,1946.45,3,2022-08-30 16:00:00,20,5,No
14562,West,Electronics,2270,917.82,2,2022-08-30 17:00:00,15,19,No
14563,South,Food,7021,3250.31,5,2022-08-30 18:00:00,0,18,No
14564,South,Electronics,2052,2787.22,3,2022-08-30 19:00:00,20,4,Yes
14565,South,Clothing,6532,2044.45,1,2022-08-30 20:00:00,15,16,Yes
14566,West,Clothing,8676,4260.38,5,2022-08-30 21:00:00,15,6,Yes
14567,North,Food,1100,4777.53,1,2022-08-30 22:00:00,15,16,No
14568,South,Books,7705,3029.48,5,2022-08-30 23:00:00,5,18,No
14569,West,Furniture,7197,2088.09,1,2022-08-31 00:00:00,20,9,Yes
14570,South,Food,4244,2382.16,3,2022-08-31 01:00:00,10,14,No
14571,West,Electronics,9972,967.98,3,2022-08-31 02:00:00,0,12,Yes
14572,East,Clothing,9439,1721.91,2,2022-08-31 03:00:00,5,5,No
14573,East,Books,3355,3811.07,1,2022-08-31 04:00:00,0,18,No
14574,North,Food,8132,683.85,1,2022-08-31 05:00:00,15,9,No
14575,South,Books,3416,1758.08,2,2022-08-31 06:00:00,20,5,No
14576,South,Furniture,9815,1641.3,2,2022-08-31 07:00:00,15,14,Yes
14577,South,Toys,6092,1930.29,2,2022-08-31 08:00:00,5,6,Yes
14578,East,Books,8793,4224.8,2,2022-08-31 09:00:00,20,9,Yes
14579,East,Books,1762,2367.94,4,2022-08-31 10:00:00,20,1,Yes
14580,South,Clothing,7590,4196.32,5,2022-08-31 11:00:00,10,16,No
14581,West,Clothing,9696,4073.91,2,2022-08-31 12:00:00,0,17,No
14582,East,Clothing,9606,1333.63,2,2022-08-31 13:00:00,5,11,Yes
14583,North,Furniture,8722,1870.23,4,2022-08-31 14:00:00,10,19,Yes
14584,West,Electronics,3742,4857.28,2,2022-08-31 15:00:00,10,7,No
14585,East,Food,1710,2394.86,2,2022-08-31 16:00:00,20,19,No
14586,South,Furniture,6589,755.02,4,2022-08-31 17:00:00,15,18,Yes
14587,South,Food,5199,1370.38,5,2022-08-31 18:00:00,10,5,Yes
14588,East,Food,9054,223.66,1,2022-08-31 19:00:00,5,13,Yes
14589,East,Toys,2531,1935.92,1,2022-08-31 20:00:00,20,3,No
14590,East,Electronics,6818,4296.43,2,2022-08-31 21:00:00,15,2,No
14591,West,Food,3514,1731.31,5,2022-08-31 22:00:00,5,15,Yes
14592,North,Toys,9485,884.74,2,2022-08-31 23:00:00,10,9,Yes
14593,West,Toys,3001,4720.31,3,2022-09-01 00:00:00,15,10,No
14594,East,Clothing,5202,3813.9,5,2022-09-01 01:00:00,5,2,No
14595,East,Electronics,9198,3801.82,5,2022-09-01 02:00:00,5,1,No
14596,South,Toys,6089,3660.54,3,2022-09-01 03:00:00,10,15,No
14597,South,Food,3942,71.14,4,2022-09-01 04:00:00,5,1,Yes
14598,East,Toys,6168,4376.52,1,2022-09-01 05:00:00,10,11,No
14599,North,Toys,5082,571.02,2,2022-09-01 06:00:00,5,14,No
14600,West,Electronics,5483,2999.07,4,2022-09-01 07:00:00,20,10,No
14601,West,Toys,8259,94.27,5,2022-09-01 08:00:00,5,1,No
14602,North,Food,7954,4151.86,4,2022-09-01 09:00:00,10,6,Yes
14603,South,Food,6307,3863.44,2,2022-09-01 10:00:00,10,3,No
14604,East,Books,4531,1118.52,1,2022-09-01 11:00:00,20,7,Yes
14605,South,Toys,7878,1366.11,2,2022-09-01 12:00:00,10,3,Yes
14606,West,Clothing,7320,4617.46,2,2022-09-01 13:00:00,0,6,Yes
14607,South,Electronics,1808,1532.16,4,2022-09-01 14:00:00,10,16,Yes
14608,North,Clothing,3641,3184.22,4,2022-09-01 15:00:00,5,9,Yes
14609,South,Toys,8199,4192.95,1,2022-09-01 16:00:00,15,16,Yes
14610,East,Food,8995,3143.21,1,2022-09-01 17:00:00,15,11,Yes
14611,South,Furniture,6609,2551.46,4,2022-09-01 18:00:00,15,7,No
14612,West,Books,2672,3447.62,4,2022-09-01 19:00:00,5,7,No
14613,South,Clothing,2433,3137.88,4,2022-09-01 20:00:00,5,3,No
14614,East,Books,7352,877.87,2,2022-09-01 21:00:00,10,1,No
14615,North,Food,1663,3773.48,2,2022-09-01 22:00:00,20,9,Yes
14616,North,Books,1787,1803.49,1,2022-09-01 23:00:00,10,14,Yes
14617,East,Food,9098,4833.15,1,2022-09-02 00:00:00,15,7,No
14618,West,Electronics,7420,3721.43,5,2022-09-02 01:00:00,20,18,Yes
14619,North,Clothing,1997,651.58,5,2022-09-02 02:00:00,20,7,Yes
14620,East,Books,4331,4967.88,5,2022-09-02 03:00:00,5,13,Yes
14621,West,Food,5001,1181.47,1,2022-09-02 04:00:00,10,8,No
14622,West,Books,1330,3592.65,2,2022-09-02 05:00:00,20,14,No
14623,North,Electronics,7310,630.94,2,2022-09-02 06:00:00,15,16,No
14624,South,Clothing,9309,1220.48,1,2022-09-02 07:00:00,5,6,No
14625,East,Clothing,3431,4092.07,4,2022-09-02 08:00:00,20,4,No
14626,South,Food,9986,1557.17,5,2022-09-02 09:00:00,5,4,No
14627,South,Clothing,4783,4689.09,2,2022-09-02 10:00:00,0,3,Yes
14628,North,Clothing,3865,3134.72,3,2022-09-02 11:00:00,5,16,No
14629,South,Books,6847,2795.32,2,2022-09-02 12:00:00,20,11,No
14630,East,Furniture,6752,1429.89,2,2022-09-02 13:00:00,0,3,No
14631,West,Books,3713,1948.9,4,2022-09-02 14:00:00,20,18,No
14632,North,Food,8788,1822.37,4,2022-09-02 15:00:00,0,6,No
14633,East,Electronics,8902,3814.28,3,2022-09-02 16:00:00,5,14,Yes
14634,South,Furniture,4312,2645.47,3,2022-09-02 17:00:00,15,2,No
14635,North,Food,9235,2603.52,2,2022-09-02 18:00:00,5,5,Yes
14636,West,Food,4849,2338.88,5,2022-09-02 19:00:00,15,8,Yes
14637,East,Toys,5836,449.65,4,2022-09-02 20:00:00,5,4,No
14638,North,Toys,6133,1425.22,2,2022-09-02 21:00:00,10,11,Yes
14639,West,Food,7618,4030.06,1,2022-09-02 22:00:00,0,12,Yes
14640,South,Food,9552,668.97,2,2022-09-02 23:00:00,5,14,Yes
14641,South,Electronics,6572,1671.21,2,2022-09-03 00:00:00,15,7,Yes
14642,East,Electronics,2146,2185.92,1,2022-09-03 01:00:00,20,5,Yes
14643,South,Toys,3342,649.98,4,2022-09-03 02:00:00,15,10,No
14644,West,Books,2963,2292.42,5,2022-09-03 03:00:00,20,5,No
14645,North,Electronics,1074,4366.8,1,2022-09-03 04:00:00,20,16,No
14646,South,Electronics,4247,235.84,1,2022-09-03 05:00:00,15,6,Yes
14647,West,Clothing,8219,1735.95,2,2022-09-03 06:00:00,15,17,No
14648,South,Food,2342,1642.19,3,2022-09-03 07:00:00,15,17,Yes
14649,West,Food,4280,939.84,1,2022-09-03 08:00:00,15,16,No
14650,West,Electronics,7795,2925.23,1,2022-09-03 09:00:00,20,3,No
14651,West,Toys,1312,2432.95,4,2022-09-03 10:00:00,10,19,Yes
14652,East,Books,4202,2973.94,3,2022-09-03 11:00:00,15,6,No
14653,South,Books,6295,2023.2,1,2022-09-03 12:00:00,10,12,Yes
14654,North,Clothing,5636,219.83,3,2022-09-03 13:00:00,10,11,Yes
14655,East,Clothing,7889,2998.03,3,2022-09-03 14:00:00,0,6,No
14656,West,Clothing,6420,2788.27,3,2022-09-03 15:00:00,5,13,Yes
14657,South,Clothing,6560,2216.61,3,2022-09-03 16:00:00,15,17,Yes
14658,North,Electronics,5136,3637.14,3,2022-09-03 17:00:00,10,5,No
14659,East,Furniture,5428,3347.44,4,2022-09-03 18:00:00,20,4,No
14660,South,Electronics,5412,1739.52,3,2022-09-03 19:00:00,15,9,No
14661,East,Furniture,9087,2341.42,4,2022-09-03 20:00:00,0,11,Yes
14662,North,Electronics,5778,1866.86,1,2022-09-03 21:00:00,10,8,No
14663,South,Toys,3040,4155.26,4,2022-09-03 22:00:00,10,4,No
14664,South,Food,2481,847.11,1,2022-09-03 23:00:00,5,16,No
14665,North,Food,1619,2868.6,1,2022-09-04 00:00:00,10,7,No
14666,North,Clothing,9933,1290.23,1,2022-09-04 01:00:00,5,14,Yes
14667,East,Electronics,7635,1504.75,2,2022-09-04 02:00:00,10,17,Yes
14668,West,Furniture,9432,1336.18,5,2022-09-04 03:00:00,10,13,No
14669,North,Food,6840,4016.84,1,2022-09-04 04:00:00,20,4,No
14670,North,Electronics,1485,934.77,5,2022-09-04 05:00:00,0,5,Yes
14671,North,Electronics,3615,3463.7,4,2022-09-04 06:00:00,15,19,Yes
14672,West,Electronics,5493,2016.18,5,2022-09-04 07:00:00,0,18,Yes
14673,South,Furniture,1389,2085.36,4,2022-09-04 08:00:00,10,8,No
14674,West,Clothing,1266,3124.36,2,2022-09-04 09:00:00,10,18,Yes
14675,South,Furniture,3544,3740.13,3,2022-09-04 10:00:00,0,14,Yes
14676,South,Books,5680,222.46,5,2022-09-04 11:00:00,15,17,Yes
14677,North,Clothing,7603,1449.83,3,2022-09-04 12:00:00,15,10,Yes
14678,North,Books,5839,3610.93,2,2022-09-04 13:00:00,0,15,Yes
14679,North,Books,4137,3847.43,3,2022-09-04 14:00:00,10,2,No
14680,East,Electronics,2065,3256.77,3,2022-09-04 15:00:00,0,10,No
14681,East,Books,1092,748.24,5,2022-09-04 16:00:00,10,7,No
14682,West,Furniture,3673,4749.71,5,2022-09-04 17:00:00,20,13,Yes
14683,West,Food,3159,2033.54,1,2022-09-04 18:00:00,5,16,No
14684,West,Furniture,6824,1469.27,4,2022-09-04 19:00:00,0,9,No
14685,East,Clothing,5105,517.96,1,2022-09-04 20:00:00,5,13,Yes
14686,West,Clothing,7045,3012.56,4,2022-09-04 21:00:00,20,2,Yes
14687,North,Clothing,3677,1186.58,5,2022-09-04 22:00:00,15,17,Yes
14688,East,Books,9592,1722.3,5,2022-09-04 23:00:00,5,19,Yes
14689,East,Food,3194,4174.77,3,2022-09-05 00:00:00,10,1,Yes
14690,East,Clothing,6325,2687.36,1,2022-09-05 01:00:00,10,14,Yes
14691,West,Furniture,5524,360.63,3,2022-09-05 02:00:00,0,16,No
14692,South,Clothing,5949,3573.43,1,2022-09-05 03:00:00,15,16,No
14693,West,Clothing,4049,4534.93,3,2022-09-05 04:00:00,5,12,Yes
14694,West,Clothing,1755,1399.9,4,2022-09-05 05:00:00,5,13,Yes
14695,East,Furniture,4028,4160.71,2,2022-09-05 06:00:00,20,8,No
14696,East,Clothing,8178,774.86,1,2022-09-05 07:00:00,5,4,Yes
14697,South,Toys,5635,4097.8,1,2022-09-05 08:00:00,5,9,Yes
14698,South,Furniture,6089,2950.14,3,2022-09-05 09:00:00,15,11,Yes
14699,North,Toys,8567,2795.15,5,2022-09-05 10:00:00,0,9,Yes
14700,South,Books,8168,2034.82,4,2022-09-05 11:00:00,5,11,Yes
14701,West,Books,8022,2491.9,2,2022-09-05 12:00:00,15,2,No
14702,West,Books,9049,305.75,2,2022-09-05 13:00:00,10,4,No
14703,North,Clothing,1134,3071.2,1,2022-09-05 14:00:00,10,18,No
14704,East,Furniture,4863,953.48,2,2022-09-05 15:00:00,15,10,No
14705,East,Food,4254,4368.26,5,2022-09-05 16:00:00,0,14,Yes
14706,North,Toys,8003,1740.04,3,2022-09-05 17:00:00,20,19,No
14707,North,Electronics,2830,2119.75,5,2022-09-05 18:00:00,10,6,Yes
14708,North,Books,4978,4337.71,5,2022-09-05 19:00:00,5,1,No
14709,West,Books,9402,3936.57,2,2022-09-05 20:00:00,15,14,Yes
14710,North,Food,2200,4608.62,5,2022-09-05 21:00:00,0,4,Yes
14711,West,Electronics,1127,1232.34,4,2022-09-05 22:00:00,20,3,No
14712,South,Furniture,7802,1300.78,4,2022-09-05 23:00:00,0,18,No
14713,West,Food,5985,3380.6,2,2022-09-06 00:00:00,5,2,Yes
14714,East,Clothing,4857,3796.31,4,2022-09-06 01:00:00,15,16,Yes
14715,West,Food,7278,3151.26,2,2022-09-06 02:00:00,10,14,No
14716,West,Toys,4162,855.22,2,2022-09-06 03:00:00,15,19,No
14717,West,Electronics,3828,1444.38,2,2022-09-06 04:00:00,15,1,No
14718,North,Food,8132,1617.82,3,2022-09-06 05:00:00,15,4,Yes
14719,North,Electronics,4928,1226.06,4,2022-09-06 06:00:00,20,1,Yes
14720,East,Electronics,7082,391.17,1,2022-09-06 07:00:00,20,14,No
14721,East,Furniture,6884,3587.28,1,2022-09-06 08:00:00,10,9,Yes
14722,East,Clothing,1462,643.56,5,2022-09-06 09:00:00,10,6,Yes
14723,North,Furniture,3342,2134.15,3,2022-09-06 10:00:00,20,4,No
14724,South,Furniture,5844,958.31,2,2022-09-06 11:00:00,15,16,Yes
14725,East,Books,5082,4478.66,5,2022-09-06 12:00:00,10,15,Yes
14726,West,Toys,3579,3515.66,4,2022-09-06 13:00:00,10,11,Yes
14727,North,Clothing,4395,3712.0,3,2022-09-06 14:00:00,5,12,Yes
14728,South,Clothing,6491,2588.59,4,2022-09-06 15:00:00,20,6,No
14729,West,Toys,4997,1191.25,1,2022-09-06 16:00:00,20,7,No
14730,East,Food,3508,1920.77,4,2022-09-06 17:00:00,10,12,Yes
14731,South,Toys,7942,1390.1,5,2022-09-06 18:00:00,0,4,Yes
14732,North,Electronics,6408,1259.27,5,2022-09-06 19:00:00,15,11,No
14733,North,Toys,5243,3609.93,5,2022-09-06 20:00:00,20,5,Yes
14734,North,Clothing,1724,4025.71,4,2022-09-06 21:00:00,10,18,No
14735,West,Food,7710,1838.08,4,2022-09-06 22:00:00,5,15,No
14736,South,Furniture,7539,3932.18,5,2022-09-06 23:00:00,0,8,Yes
14737,North,Electronics,8444,3202.18,1,2022-09-07 00:00:00,5,9,Yes
14738,North,Electronics,6566,3030.23,4,2022-09-07 01:00:00,20,16,No
14739,West,Toys,6607,1289.33,4,2022-09-07 02:00:00,0,6,Yes
14740,East,Toys,3961,2450.44,4,2022-09-07 03:00:00,20,10,No
14741,East,Toys,8458,2890.27,1,2022-09-07 04:00:00,5,3,No
14742,North,Food,8883,4762.05,4,2022-09-07 05:00:00,20,13,Yes
14743,South,Toys,8751,1813.73,2,2022-09-07 06:00:00,15,4,No
14744,East,Electronics,6923,336.75,5,2022-09-07 07:00:00,0,16,Yes
14745,North,Clothing,9633,4285.57,1,2022-09-07 08:00:00,5,8,No
14746,South,Furniture,8037,3103.07,2,2022-09-07 09:00:00,15,1,Yes
14747,South,Electronics,2072,3955.0,1,2022-09-07 10:00:00,20,9,Yes
14748,West,Toys,4614,3695.39,5,2022-09-07 11:00:00,20,18,Yes
14749,East,Food,7277,4196.25,5,2022-09-07 12:00:00,0,3,No
14750,North,Clothing,8340,3215.52,1,2022-09-07 13:00:00,0,5,No
14751,South,Electronics,4545,4463.55,5,2022-09-07 14:00:00,15,12,Yes
